benchmark,topology,task_id,run,outcome,vote_options,vote_total,entropy_bits,normalized_entropy,max_vote_share,single_option
plancraft,only_voting,VAL0146,run_2,fail,1,2,-0.0,0.0,1.0,1
plancraft,only_voting,VAL0155,run_0,success,1,3,-0.0,0.0,1.0,1
plancraft,only_voting,VAL0155,run_1,fail,2,2,1.0,1.0,0.5,0
plancraft,only_voting,VAL0155,run_2,fail,1,2,-0.0,0.0,1.0,1
plancraft,only_voting,VAL0163,run_0,success,1,2,-0.0,0.0,1.0,1
plancraft,only_voting,VAL0163,run_1,success,2,2,1.0,1.0,0.5,0
plancraft,only_voting,VAL0163,run_2,success,2,3,0.9182958340544896,0.9182958340544896,0.6666666666666666,0
plancraft,only_voting,VAL0168,run_0,success,2,3,0.9182958340544896,0.9182958340544896,0.6666666666666666,0
plancraft,only_voting,VAL0168,run_1,fail,1,3,-0.0,0.0,1.0,1
plancraft,only_voting,VAL0168,run_2,fail,1,2,-0.0,0.0,1.0,1
plancraft,only_voting,VAL0187,run_0,fail,2,3,0.9182958340544896,0.9182958340544896,0.6666666666666666,0
plancraft,only_voting,VAL0187,run_1,fail,1,1,-0.0,0.0,1.0,1
plancraft,only_voting,VAL0187,run_2,fail,1,2,-0.0,0.0,1.0,1
plancraft,only_voting,VAL0211,run_0,fail,1,3,-0.0,0.0,1.0,1
plancraft,only_voting,VAL0211,run_1,fail,1,1,-0.0,0.0,1.0,1
plancraft,only_voting,VAL0211,run_2,fail,1,3,-0.0,0.0,1.0,1
plancraft,only_voting,VAL0214,run_0,fail,1,2,-0.0,0.0,1.0,1
plancraft,only_voting,VAL0214,run_1,fail,1,3,-0.0,0.0,1.0,1
plancraft,only_voting,VAL0214,run_2,fail,1,3,-0.0,0.0,1.0,1
plancraft,only_voting,VAL0229,run_0,fail,1,3,-0.0,0.0,1.0,1
plancraft,only_voting,VAL0229,run_1,fail,1,3,-0.0,0.0,1.0,1
plancraft,only_voting,VAL0229,run_2,success,2,3,0.9182958340544896,0.9182958340544896,0.6666666666666666,0
plancraft,only_voting,VAL0239,run_0,fail,1,1,-0.0,0.0,1.0,1
plancraft,only_voting,VAL0239,run_1,fail,1,2,-0.0,0.0,1.0,1
plancraft,only_voting,VAL0239,run_2,fail,2,4,0.8112781244591328,0.8112781244591328,0.75,0
plancraft,only_voting,VAL0274,run_0,success,1,3,-0.0,0.0,1.0,1
plancraft,only_voting,VAL0274,run_1,success,1,1,-0.0,0.0,1.0,1
plancraft,only_voting,VAL0274,run_2,fail,1,1,-0.0,0.0,1.0,1
plancraft,only_voting,VAL0338,run_0,fail,1,1,-0.0,0.0,1.0,1
plancraft,only_voting,VAL0338,run_1,fail,2,2,1.0,1.0,0.5,0
plancraft,only_voting,VAL0338,run_2,fail,2,3,0.9182958340544896,0.9182958340544896,0.6666666666666666,0
plancraft,only_voting,VAL0346,run_0,fail,1,1,-0.0,0.0,1.0,1
plancraft,only_voting,VAL0346,run_1,success,1,2,-0.0,0.0,1.0,1
plancraft,only_voting,VAL0346,run_2,fail,1,1,-0.0,0.0,1.0,1
plancraft,only_voting,VAL0381,run_0,success,2,4,1.0,1.0,0.5,0
plancraft,only_voting,VAL0381,run_1,success,2,4,0.8112781244591328,0.8112781244591328,0.75,0
plancraft,only_voting,VAL0381,run_2,success,1,3,-0.0,0.0,1.0,1
plancraft,only_voting,VAL0403,run_0,success,1,3,-0.0,0.0,1.0,1
plancraft,only_voting,VAL0403,run_1,fail,1,1,-0.0,0.0,1.0,1
plancraft,only_voting,VAL0403,run_2,success,1,4,-0.0,0.0,1.0,1
plancraft,only_voting,VAL0418,run_0,fail,1,3,-0.0,0.0,1.0,1
plancraft,only_voting,VAL0418,run_1,fail,1,2,-0.0,0.0,1.0,1
plancraft,only_voting,VAL0418,run_2,success,1,3,-0.0,0.0,1.0,1
plancraft,only_voting,VAL0448,run_0,success,2,4,1.0,1.0,0.5,0
plancraft,only_voting,VAL0448,run_1,success,1,4,-0.0,0.0,1.0,1
plancraft,only_voting,VAL0448,run_2,success,1,1,-0.0,0.0,1.0,1
plancraft,only_voting,VAL0451,run_0,success,1,3,-0.0,0.0,1.0,1
plancraft,only_voting,VAL0451,run_1,fail,3,4,1.5,0.9463946303571861,0.5,0
plancraft,only_voting,VAL0451,run_2,success,1,3,-0.0,0.0,1.0,1
plancraft,only_voting,VAL0461,run_0,fail,1,1,-0.0,0.0,1.0,1
plancraft,only_voting,VAL0461,run_1,fail,1,3,-0.0,0.0,1.0,1
plancraft,only_voting,VAL0461,run_2,fail,2,3,0.9182958340544896,0.9182958340544896,0.6666666666666666,0
plancraft,only_voting,VAL0485,run_0,fail,1,3,-0.0,0.0,1.0,1
plancraft,only_voting,VAL0485,run_1,success,2,4,1.0,1.0,0.5,0
plancraft,only_voting,VAL0485,run_2,fail,1,1,-0.0,0.0,1.0,1
plancraft,only_voting,VAL0491,run_0,success,1,3,-0.0,0.0,1.0,1
plancraft,only_voting,VAL0491,run_1,success,1,3,-0.0,0.0,1.0,1
plancraft,only_voting,VAL0491,run_2,success,1,4,-0.0,0.0,1.0,1
plancraft,only_voting,VAL0532,run_0,fail,2,3,0.9182958340544896,0.9182958340544896,0.6666666666666666,0
plancraft,only_voting,VAL0532,run_1,fail,2,3,0.9182958340544896,0.9182958340544896,0.6666666666666666,0
plancraft,only_voting,VAL0532,run_2,fail,2,4,0.8112781244591328,0.8112781244591328,0.75,0
plancraft,only_voting,VAL0596,run_0,fail,2,4,0.8112781244591328,0.8112781244591328,0.75,0
plancraft,only_voting,VAL0596,run_1,fail,1,1,-0.0,0.0,1.0,1
plancraft,only_voting,VAL0596,run_2,fail,1,3,-0.0,0.0,1.0,1
stabletoolbench,fully_linked_debate,1073,run_0,success,1,3,-0.0,0.0,1.0,1
stabletoolbench,fully_linked_debate,1073,run_1,success,1,3,-0.0,0.0,1.0,1
stabletoolbench,fully_linked_debate,1073,run_2,success,1,2,-0.0,0.0,1.0,1
stabletoolbench,fully_linked_debate,12204,run_0,fail,2,3,0.9182958340544896,0.9182958340544896,0.6666666666666666,0
stabletoolbench,fully_linked_debate,12204,run_1,fail,1,1,-0.0,0.0,1.0,1
stabletoolbench,fully_linked_debate,12204,run_2,fail,2,4,0.8112781244591328,0.8112781244591328,0.75,0
stabletoolbench,fully_linked_debate,13095,run_0,fail,2,3,0.9182958340544896,0.9182958340544896,0.6666666666666666,0
stabletoolbench,fully_linked_debate,13095,run_1,fail,1,3,-0.0,0.0,1.0,1
stabletoolbench,fully_linked_debate,13095,run_2,fail,2,3,0.9182958340544896,0.9182958340544896,0.6666666666666666,0
stabletoolbench,fully_linked_debate,15511,run_0,success,1,3,-0.0,0.0,1.0,1
stabletoolbench,fully_linked_debate,15511,run_1,success,1,4,-0.0,0.0,1.0,1
stabletoolbench,fully_linked_debate,15511,run_2,success,1,4,-0.0,0.0,1.0,1
stabletoolbench,fully_linked_debate,1572,run_0,fail,2,2,1.0,1.0,0.5,0
stabletoolbench,fully_linked_debate,1572,run_1,fail,2,4,0.8112781244591328,0.8112781244591328,0.75,0
stabletoolbench,fully_linked_debate,1572,run_2,fail,2,2,1.0,1.0,0.5,0
stabletoolbench,fully_linked_debate,16196,run_0,success,1,4,-0.0,0.0,1.0,1
stabletoolbench,fully_linked_debate,16196,run_1,success,1,2,-0.0,0.0,1.0,1
stabletoolbench,fully_linked_debate,16196,run_2,success,1,1,-0.0,0.0,1.0,1
stabletoolbench,fully_linked_debate,17223,run_0,success,1,3,-0.0,0.0,1.0,1
stabletoolbench,fully_linked_debate,17223,run_1,success,2,3,0.9182958340544896,0.9182958340544896,0.6666666666666666,0
stabletoolbench,fully_linked_debate,17223,run_2,fail,1,3,-0.0,0.0,1.0,1
stabletoolbench,fully_linked_debate,20704,run_0,success,2,4,1.0,1.0,0.5,0
stabletoolbench,fully_linked_debate,20704,run_1,fail,2,3,0.9182958340544896,0.9182958340544896,0.6666666666666666,0
stabletoolbench,fully_linked_debate,20704,run_2,success,2,3,0.9182958340544896,0.9182958340544896,0.6666666666666666,0
stabletoolbench,fully_linked_debate,21596,run_0,fail,1,2,-0.0,0.0,1.0,1
stabletoolbench,fully_linked_debate,21596,run_1,success,3,3,1.584962500721156,0.9999999999999999,0.3333333333333333,0
stabletoolbench,fully_linked_debate,21596,run_2,fail,1,2,-0.0,0.0,1.0,1
stabletoolbench,fully_linked_debate,22781,run_0,success,1,3,-0.0,0.0,1.0,1
stabletoolbench,fully_linked_debate,22781,run_1,fail,1,3,-0.0,0.0,1.0,1
stabletoolbench,fully_linked_debate,22781,run_2,fail,1,1,-0.0,0.0,1.0,1
stabletoolbench,fully_linked_debate,23163,run_0,fail,1,4,-0.0,0.0,1.0,1
stabletoolbench,fully_linked_debate,23163,run_1,fail,2,4,0.8112781244591328,0.8112781244591328,0.75,0
stabletoolbench,fully_linked_debate,23163,run_2,fail,1,1,-0.0,0.0,1.0,1
stabletoolbench,fully_linked_debate,23248,run_0,fail,1,4,-0.0,0.0,1.0,1
stabletoolbench,fully_linked_debate,23248,run_1,fail,2,4,1.0,1.0,0.5,0
stabletoolbench,fully_linked_debate,23248,run_2,fail,1,4,-0.0,0.0,1.0,1
stabletoolbench,fully_linked_debate,24810,run_0,fail,2,3,0.9182958340544896,0.9182958340544896,0.6666666666666666,0
stabletoolbench,fully_linked_debate,24810,run_1,fail,1,1,-0.0,0.0,1.0,1
stabletoolbench,fully_linked_debate,24810,run_2,fail,1,3,-0.0,0.0,1.0,1
stabletoolbench,fully_linked_debate,25052,run_0,fail,1,2,-0.0,0.0,1.0,1
stabletoolbench,fully_linked_debate,25052,run_1,fail,1,3,-0.0,0.0,1.0,1
stabletoolbench,fully_linked_debate,25052,run_2,fail,1,2,-0.0,0.0,1.0,1
stabletoolbench,fully_linked_debate,26063,run_0,fail,1,2,-0.0,0.0,1.0,1
stabletoolbench,fully_linked_debate,26063,run_1,fail,1,2,-0.0,0.0,1.0,1
stabletoolbench,fully_linked_debate,26063,run_2,fail,1,2,-0.0,0.0,1.0,1
stabletoolbench,fully_linked_debate,26752,run_0,fail,2,4,0.8112781244591328,0.8112781244591328,0.75,0
stabletoolbench,fully_linked_debate,26752,run_1,success,2,2,1.0,1.0,0.5,0
stabletoolbench,fully_linked_debate,26752,run_2,fail,1,1,-0.0,0.0,1.0,1
stabletoolbench,fully_linked_debate,26892,run_0,fail,1,1,-0.0,0.0,1.0,1
stabletoolbench,fully_linked_debate,26892,run_1,fail,3,3,1.584962500721156,0.9999999999999999,0.3333333333333333,0
stabletoolbench,fully_linked_debate,26892,run_2,fail,1,1,-0.0,0.0,1.0,1
stabletoolbench,fully_linked_debate,31117,run_0,fail,1,4,-0.0,0.0,1.0,1
stabletoolbench,fully_linked_debate,31117,run_1,success,1,1,-0.0,0.0,1.0,1
stabletoolbench,fully_linked_debate,31117,run_2,success,1,1,-0.0,0.0,1.0,1
stabletoolbench,fully_linked_debate,31402,run_0,fail,2,2,1.0,1.0,0.5,0
stabletoolbench,fully_linked_debate,31402,run_1,fail,1,2,-0.0,0.0,1.0,1
stabletoolbench,fully_linked_debate,31402,run_2,fail,1,2,-0.0,0.0,1.0,1
stabletoolbench,fully_linked_debate,32617,run_0,fail,1,2,-0.0,0.0,1.0,1
stabletoolbench,fully_linked_debate,32617,run_1,success,1,2,-0.0,0.0,1.0,1
stabletoolbench,fully_linked_debate,32617,run_2,fail,1,2,-0.0,0.0,1.0,1
stabletoolbench,fully_linked_debate,32807,run_0,fail,1,1,-0.0,0.0,1.0,1
stabletoolbench,fully_linked_debate,32807,run_1,fail,3,4,1.5,0.9463946303571861,0.5,0
stabletoolbench,fully_linked_debate,32807,run_2,fail,1,4,-0.0,0.0,1.0,1
stabletoolbench,fully_linked_debate,3308,run_0,success,1,1,-0.0,0.0,1.0,1
stabletoolbench,fully_linked_debate,3308,run_1,success,3,4,1.5,0.9463946303571861,0.5,0
stabletoolbench,fully_linked_debate,3308,run_2,success,2,4,0.8112781244591328,0.8112781244591328,0.75,0
stabletoolbench,fully_linked_debate,33112,run_0,fail,1,4,-0.0,0.0,1.0,1
stabletoolbench,fully_linked_debate,33112,run_1,success,1,3,-0.0,0.0,1.0,1
stabletoolbench,fully_linked_debate,33112,run_2,fail,1,1,-0.0,0.0,1.0,1
stabletoolbench,fully_linked_debate,3510,run_0,fail,2,3,0.9182958340544896,0.9182958340544896,0.6666666666666666,0
stabletoolbench,fully_linked_debate,3510,run_1,fail,2,2,1.0,1.0,0.5,0
stabletoolbench,fully_linked_debate,3510,run_2,fail,2,2,1.0,1.0,0.5,0
stabletoolbench,fully_linked_debate,4505,run_0,fail,2,2,1.0,1.0,0.5,0
stabletoolbench,fully_linked_debate,4505,run_1,success,1,3,-0.0,0.0,1.0,1
stabletoolbench,fully_linked_debate,4505,run_2,fail,1,4,-0.0,0.0,1.0,1
stabletoolbench,fully_linked_debate,5116,run_0,success,2,3,0.9182958340544896,0.9182958340544896,0.6666666666666666,0
stabletoolbench,fully_linked_debate,5116,run_1,fail,1,2,-0.0,0.0,1.0,1
stabletoolbench,fully_linked_debate,5116,run_2,fail,1,2,-0.0,0.0,1.0,1
stabletoolbench,fully_linked_debate,7497,run_0,fail,1,3,-0.0,0.0,1.0,1
stabletoolbench,fully_linked_debate,7497,run_1,success,1,3,-0.0,0.0,1.0,1
stabletoolbench,fully_linked_debate,7497,run_2,success,1,2,-0.0,0.0,1.0,1
stabletoolbench,fully_linked_debate,7658,run_0,fail,2,4,0.8112781244591328,0.8112781244591328,0.75,0
stabletoolbench,fully_linked_debate,7658,run_1,success,1,1,-0.0,0.0,1.0,1
stabletoolbench,fully_linked_debate,7658,run_2,fail,2,2,1.0,1.0,0.5,0
stabletoolbench,fully_linked_debate,8025,run_0,fail,3,4,1.5,0.9463946303571861,0.5,0
stabletoolbench,fully_linked_debate,8025,run_1,fail,1,4,-0.0,0.0,1.0,1
stabletoolbench,fully_linked_debate,8025,run_2,fail,1,4,-0.0,0.0,1.0,1
stabletoolbench,fully_linked_debate,9984,run_0,success,2,2,1.0,1.0,0.5,0
stabletoolbench,fully_linked_debate,9984,run_1,fail,2,4,1.0,1.0,0.5,0
stabletoolbench,fully_linked_debate,9984,run_2,success,3,3,1.584962500721156,0.9999999999999999,0.3333333333333333,0
stabletoolbench,group_chat_debate,1073,run_0,success,1,2,-0.0,0.0,1.0,1
stabletoolbench,group_chat_debate,1073,run_1,success,1,2,-0.0,0.0,1.0,1
stabletoolbench,group_chat_debate,1073,run_2,success,1,1,-0.0,0.0,1.0,1
stabletoolbench,group_chat_debate,12204,run_0,success,1,2,-0.0,0.0,1.0,1
stabletoolbench,group_chat_debate,12204,run_1,success,1,1,-0.0,0.0,1.0,1
stabletoolbench,group_chat_debate,12204,run_2,fail,1,2,-0.0,0.0,1.0,1
stabletoolbench,group_chat_debate,13095,run_0,success,1,1,-0.0,0.0,1.0,1
stabletoolbench,group_chat_debate,13095,run_1,success,1,1,-0.0,0.0,1.0,1
stabletoolbench,group_chat_debate,13095,run_2,success,1,1,-0.0,0.0,1.0,1
stabletoolbench,group_chat_debate,15511,run_0,success,1,2,-0.0,0.0,1.0,1
stabletoolbench,group_chat_debate,15511,run_1,success,1,2,-0.0,0.0,1.0,1
stabletoolbench,group_chat_debate,15511,run_2,success,1,2,-0.0,0.0,1.0,1
stabletoolbench,group_chat_debate,1572,run_0,fail,1,1,-0.0,0.0,1.0,1
stabletoolbench,group_chat_debate,1572,run_1,success,2,2,1.0,1.0,0.5,0
stabletoolbench,group_chat_debate,1572,run_2,fail,1,1,-0.0,0.0,1.0,1
stabletoolbench,group_chat_debate,16196,run_0,success,1,2,-0.0,0.0,1.0,1
stabletoolbench,group_chat_debate,16196,run_1,success,1,2,-0.0,0.0,1.0,1
stabletoolbench,group_chat_debate,16196,run_2,success,1,2,-0.0,0.0,1.0,1
stabletoolbench,group_chat_debate,17223,run_0,success,1,1,-0.0,0.0,1.0,1
stabletoolbench,group_chat_debate,17223,run_1,fail,1,2,-0.0,0.0,1.0,1
stabletoolbench,group_chat_debate,17223,run_2,success,1,1,-0.0,0.0,1.0,1
stabletoolbench,group_chat_debate,20704,run_0,success,1,2,-0.0,0.0,1.0,1
stabletoolbench,group_chat_debate,20704,run_1,success,2,2,1.0,1.0,0.5,0
stabletoolbench,group_chat_debate,20704,run_2,success,1,1,-0.0,0.0,1.0,1
stabletoolbench,group_chat_debate,21596,run_0,success,1,2,-0.0,0.0,1.0,1
stabletoolbench,group_chat_debate,21596,run_1,success,1,1,-0.0,0.0,1.0,1
stabletoolbench,group_chat_debate,21596,run_2,fail,2,2,1.0,1.0,0.5,0
stabletoolbench,group_chat_debate,22781,run_0,success,1,2,-0.0,0.0,1.0,1
stabletoolbench,group_chat_debate,22781,run_1,success,1,2,-0.0,0.0,1.0,1
stabletoolbench,group_chat_debate,22781,run_2,fail,1,2,-0.0,0.0,1.0,1
stabletoolbench,group_chat_debate,23163,run_0,fail,1,1,-0.0,0.0,1.0,1
stabletoolbench,group_chat_debate,23163,run_1,fail,1,2,-0.0,0.0,1.0,1
stabletoolbench,group_chat_debate,23163,run_2,fail,1,2,-0.0,0.0,1.0,1
stabletoolbench,group_chat_debate,23248,run_0,success,1,2,-0.0,0.0,1.0,1
stabletoolbench,group_chat_debate,23248,run_1,success,1,2,-0.0,0.0,1.0,1
stabletoolbench,group_chat_debate,23248,run_2,fail,1,2,-0.0,0.0,1.0,1
stabletoolbench,group_chat_debate,24810,run_0,fail,1,2,-0.0,0.0,1.0,1
stabletoolbench,group_chat_debate,24810,run_1,fail,1,1,-0.0,0.0,1.0,1
stabletoolbench,group_chat_debate,25052,run_0,fail,1,1,-0.0,0.0,1.0,1
stabletoolbench,group_chat_debate,25052,run_1,success,1,2,-0.0,0.0,1.0,1
stabletoolbench,group_chat_debate,25052,run_2,success,1,2,-0.0,0.0,1.0,1
stabletoolbench,group_chat_debate,26063,run_0,success,1,1,-0.0,0.0,1.0,1
stabletoolbench,group_chat_debate,26063,run_1,success,1,1,-0.0,0.0,1.0,1
stabletoolbench,group_chat_debate,26063,run_2,fail,1,1,-0.0,0.0,1.0,1
stabletoolbench,group_chat_debate,26752,run_0,success,1,2,-0.0,0.0,1.0,1
stabletoolbench,group_chat_debate,26752,run_1,fail,1,1,-0.0,0.0,1.0,1
stabletoolbench,group_chat_debate,26752,run_2,success,1,2,-0.0,0.0,1.0,1
stabletoolbench,group_chat_debate,26892,run_1,success,2,2,1.0,1.0,0.5,0
stabletoolbench,group_chat_debate,26892,run_2,fail,1,1,-0.0,0.0,1.0,1
stabletoolbench,group_chat_debate,31117,run_0,success,1,2,-0.0,0.0,1.0,1
stabletoolbench,group_chat_debate,31117,run_1,success,1,2,-0.0,0.0,1.0,1
stabletoolbench,group_chat_debate,31117,run_2,fail,1,2,-0.0,0.0,1.0,1
stabletoolbench,group_chat_debate,31402,run_0,success,1,1,-0.0,0.0,1.0,1
stabletoolbench,group_chat_debate,31402,run_1,success,1,2,-0.0,0.0,1.0,1
stabletoolbench,group_chat_debate,31402,run_2,success,1,1,-0.0,0.0,1.0,1
stabletoolbench,group_chat_debate,32617,run_0,fail,1,2,-0.0,0.0,1.0,1
stabletoolbench,group_chat_debate,32617,run_1,success,1,2,-0.0,0.0,1.0,1
stabletoolbench,group_chat_debate,32617,run_2,success,2,2,1.0,1.0,0.5,0
stabletoolbench,group_chat_debate,32807,run_0,fail,1,1,-0.0,0.0,1.0,1
stabletoolbench,group_chat_debate,32807,run_1,success,1,2,-0.0,0.0,1.0,1
stabletoolbench,group_chat_debate,32807,run_2,fail,1,1,-0.0,0.0,1.0,1
stabletoolbench,group_chat_debate,3308,run_0,success,1,2,-0.0,0.0,1.0,1
stabletoolbench,group_chat_debate,3308,run_1,success,1,1,-0.0,0.0,1.0,1
stabletoolbench,group_chat_debate,3308,run_2,success,1,2,-0.0,0.0,1.0,1
stabletoolbench,group_chat_debate,33112,run_0,fail,1,2,-0.0,0.0,1.0,1
stabletoolbench,group_chat_debate,33112,run_1,success,1,2,-0.0,0.0,1.0,1
stabletoolbench,group_chat_debate,33112,run_2,fail,1,2,-0.0,0.0,1.0,1
stabletoolbench,group_chat_debate,3510,run_0,fail,1,2,-0.0,0.0,1.0,1
stabletoolbench,group_chat_debate,3510,run_1,fail,1,2,-0.0,0.0,1.0,1
stabletoolbench,group_chat_debate,3510,run_2,fail,1,1,-0.0,0.0,1.0,1
stabletoolbench,group_chat_debate,4505,run_0,fail,1,2,-0.0,0.0,1.0,1
stabletoolbench,group_chat_debate,4505,run_1,fail,1,2,-0.0,0.0,1.0,1
stabletoolbench,group_chat_debate,4505,run_2,success,1,1,-0.0,0.0,1.0,1
stabletoolbench,group_chat_debate,5116,run_0,fail,1,2,-0.0,0.0,1.0,1
stabletoolbench,group_chat_debate,5116,run_1,fail,2,2,1.0,1.0,0.5,0
stabletoolbench,group_chat_debate,5116,run_2,success,1,1,-0.0,0.0,1.0,1
stabletoolbench,group_chat_debate,7497,run_0,fail,1,1,-0.0,0.0,1.0,1
stabletoolbench,group_chat_debate,7497,run_1,fail,1,2,-0.0,0.0,1.0,1
stabletoolbench,group_chat_debate,7497,run_2,success,1,2,-0.0,0.0,1.0,1
stabletoolbench,group_chat_debate,7658,run_0,fail,1,1,-0.0,0.0,1.0,1
stabletoolbench,group_chat_debate,7658,run_1,success,1,2,-0.0,0.0,1.0,1
stabletoolbench,group_chat_debate,7658,run_2,fail,1,2,-0.0,0.0,1.0,1
stabletoolbench,group_chat_debate,8025,run_0,fail,1,2,-0.0,0.0,1.0,1
stabletoolbench,group_chat_debate,8025,run_1,fail,1,2,-0.0,0.0,1.0,1
stabletoolbench,group_chat_debate,8025,run_2,fail,1,2,-0.0,0.0,1.0,1
stabletoolbench,group_chat_debate,9984,run_0,success,1,2,-0.0,0.0,1.0,1
stabletoolbench,group_chat_debate,9984,run_1,success,1,2,-0.0,0.0,1.0,1
stabletoolbench,group_chat_debate,9984,run_2,fail,1,1,-0.0,0.0,1.0,1
stabletoolbench,only_voting,1073,run_0,success,2,3,0.9182958340544896,0.9182958340544896,0.6666666666666666,0
stabletoolbench,only_voting,1073,run_1,success,1,3,-0.0,0.0,1.0,1
stabletoolbench,only_voting,1073,run_2,success,1,1,-0.0,0.0,1.0,1
stabletoolbench,only_voting,12204,run_0,fail,1,1,-0.0,0.0,1.0,1
stabletoolbench,only_voting,12204,run_1,fail,2,2,1.0,1.0,0.5,0
stabletoolbench,only_voting,12204,run_2,fail,2,2,1.0,1.0,0.5,0
stabletoolbench,only_voting,13095,run_0,fail,2,2,1.0,1.0,0.5,0
stabletoolbench,only_voting,13095,run_1,fail,1,1,-0.0,0.0,1.0,1
stabletoolbench,only_voting,13095,run_2,fail,1,1,-0.0,0.0,1.0,1
stabletoolbench,only_voting,15511,run_0,success,1,1,-0.0,0.0,1.0,1
stabletoolbench,only_voting,15511,run_1,fail,1,3,-0.0,0.0,1.0,1
stabletoolbench,only_voting,15511,run_2,success,1,3,-0.0,0.0,1.0,1
stabletoolbench,only_voting,1572,run_0,fail,2,3,0.9182958340544896,0.9182958340544896,0.6666666666666666,0
stabletoolbench,only_voting,1572,run_1,success,1,1,-0.0,0.0,1.0,1
stabletoolbench,only_voting,1572,run_2,success,2,2,1.0,1.0,0.5,0
stabletoolbench,only_voting,16196,run_0,success,2,2,1.0,1.0,0.5,0
stabletoolbench,only_voting,16196,run_1,success,1,3,-0.0,0.0,1.0,1
stabletoolbench,only_voting,16196,run_2,success,1,3,-0.0,0.0,1.0,1
stabletoolbench,only_voting,17223,run_0,success,2,3,0.9182958340544896,0.9182958340544896,0.6666666666666666,0
stabletoolbench,only_voting,17223,run_1,fail,1,1,-0.0,0.0,1.0,1
stabletoolbench,only_voting,17223,run_2,success,2,3,0.9182958340544896,0.9182958340544896,0.6666666666666666,0
stabletoolbench,only_voting,20704,run_0,fail,2,3,0.9182958340544896,0.9182958340544896,0.6666666666666666,0
stabletoolbench,only_voting,20704,run_1,success,3,3,1.584962500721156,0.9999999999999999,0.3333333333333333,0
stabletoolbench,only_voting,20704,run_2,success,1,1,-0.0,0.0,1.0,1
stabletoolbench,only_voting,21596,run_0,fail,2,3,0.9182958340544896,0.9182958340544896,0.6666666666666666,0
stabletoolbench,only_voting,21596,run_1,success,1,3,-0.0,0.0,1.0,1
stabletoolbench,only_voting,21596,run_2,fail,2,3,0.9182958340544896,0.9182958340544896,0.6666666666666666,0
stabletoolbench,only_voting,22781,run_0,fail,2,3,0.9182958340544896,0.9182958340544896,0.6666666666666666,0
stabletoolbench,only_voting,22781,run_1,fail,1,1,-0.0,0.0,1.0,1
stabletoolbench,only_voting,22781,run_2,fail,1,3,-0.0,0.0,1.0,1
stabletoolbench,only_voting,23163,run_0,success,1,3,-0.0,0.0,1.0,1
stabletoolbench,only_voting,23163,run_1,fail,2,3,0.9182958340544896,0.9182958340544896,0.6666666666666666,0
stabletoolbench,only_voting,23163,run_2,fail,1,3,-0.0,0.0,1.0,1
stabletoolbench,only_voting,23248,run_0,fail,2,2,1.0,1.0,0.5,0
stabletoolbench,only_voting,23248,run_1,fail,1,1,-0.0,0.0,1.0,1
stabletoolbench,only_voting,23248,run_2,fail,2,4,0.8112781244591328,0.8112781244591328,0.75,0
stabletoolbench,only_voting,24810,run_0,fail,2,3,0.9182958340544896,0.9182958340544896,0.6666666666666666,0
stabletoolbench,only_voting,24810,run_1,fail,1,3,-0.0,0.0,1.0,1
stabletoolbench,only_voting,24810,run_2,success,1,2,-0.0,0.0,1.0,1
stabletoolbench,only_voting,25052,run_0,fail,1,2,-0.0,0.0,1.0,1
stabletoolbench,only_voting,25052,run_1,fail,1,2,-0.0,0.0,1.0,1
stabletoolbench,only_voting,25052,run_2,success,1,2,-0.0,0.0,1.0,1
stabletoolbench,only_voting,26063,run_0,fail,1,1,-0.0,0.0,1.0,1
stabletoolbench,only_voting,26063,run_1,success,2,3,0.9182958340544896,0.9182958340544896,0.6666666666666666,0
stabletoolbench,only_voting,26063,run_2,success,1,1,-0.0,0.0,1.0,1
stabletoolbench,only_voting,26752,run_0,fail,2,3,0.9182958340544896,0.9182958340544896,0.6666666666666666,0
stabletoolbench,only_voting,26752,run_1,fail,1,1,-0.0,0.0,1.0,1
stabletoolbench,only_voting,26752,run_2,fail,1,3,-0.0,0.0,1.0,1
stabletoolbench,only_voting,26892,run_0,fail,1,1,-0.0,0.0,1.0,1
stabletoolbench,only_voting,26892,run_1,success,2,4,0.8112781244591328,0.8112781244591328,0.75,0
stabletoolbench,only_voting,26892,run_2,fail,2,3,0.9182958340544896,0.9182958340544896,0.6666666666666666,0
stabletoolbench,only_voting,31117,run_0,fail,1,1,-0.0,0.0,1.0,1
stabletoolbench,only_voting,31117,run_1,fail,1,1,-0.0,0.0,1.0,1
stabletoolbench,only_voting,31117,run_2,fail,2,4,0.8112781244591328,0.8112781244591328,0.75,0
stabletoolbench,only_voting,31402,run_0,fail,1,2,-0.0,0.0,1.0,1
stabletoolbench,only_voting,31402,run_1,fail,2,3,0.9182958340544896,0.9182958340544896,0.6666666666666666,0
stabletoolbench,only_voting,31402,run_2,fail,1,1,-0.0,0.0,1.0,1
stabletoolbench,only_voting,32617,run_0,success,1,2,-0.0,0.0,1.0,1
stabletoolbench,only_voting,32617,run_1,fail,1,3,-0.0,0.0,1.0,1
stabletoolbench,only_voting,32617,run_2,success,1,3,-0.0,0.0,1.0,1
stabletoolbench,only_voting,32807,run_0,fail,2,3,0.9182958340544896,0.9182958340544896,0.6666666666666666,0
stabletoolbench,only_voting,32807,run_1,success,2,3,0.9182958340544896,0.9182958340544896,0.6666666666666666,0
stabletoolbench,only_voting,32807,run_2,success,2,3,0.9182958340544896,0.9182958340544896,0.6666666666666666,0
